PS1_mean,EPS1_max,FS1_std,TS1_mean,CP_max,SE_mean,CoolerCondition
98.54153125103362,5302.254106951077,1.7585862045965408,41.320179787069435,10.505938531795206,86.22448650856364,100
96.99146693885301,4794.611052271999,1.1094207927671833,35.29556705973985,11.5406190228159,81.98351575610923,3
109.26139092254469,5237.18767974883,0.8847659904377705,41.37163919107754,11.272699401336409,87.86779418438712,100
99.93251387631032,4408.968854686449,2.1133421242472985,38.819853106766026,11.415988412542085,76.66167366904568,20
94.71144535522049,5267.779201489793,1.7192211268346873,37.71274614819126,13.132317331527535,89.95283413721394,20
104.11272456051594,4636.648421215766,1.7234550915429339,37.71890907635161,12.847806556256703,80.60939148197274,3
93.89578175014489,5219.229235719958,2.347931919546893,38.81916525390097,11.977053384175552,80.07526937441484,3
101.04431797502377,5004.28192035093,2.5867211383162223,41.147299947077606,11.344845687462087,84.43087613846262,100
90.20164938060113,4713.818174181007,1.8637276393190954,36.06351039641345,10.38042039573583,87.16486464021818,3
93.35906975550785,4877.889106121966,1.8297006465450694,38.80865400529644,13.704221926538338,85.81962031796715,3
100.98430617934562,5205.89553708701,2.250071516556942,39.87558466600256,12.710536680341901,81.28670417113811,20
103.69233289997705,5031.76833593457,1.3215322151502122,36.70288232640442,11.15199707511223,82.46955354404055,20
100.85684140594985,5175.323894141745,2.1115765273738485,45.38999560502505,12.86351939714987,79.33478826311269,100
99.4217585880588,5592.932175354646,2.275942985911077,37.43951355981598,11.915731655310449,83.87660049185065,100
98.49448152205356,4530.727516486684,2.3401151042088144,37.99168925909953,11.655468594165189,90.37510607255454,100
92.60739004816287,5485.163772490587,1.0316236487487676,37.065076150532505,12.522253833947524,84.97868531178062,100
96.40077895802645,5031.306781256964,1.6193223650955297,45.39544026141435,11.11020210010473,89.29707127379727,20
97.69680614520107,4730.364785503061,1.5608683735882667,41.65871568579844,11.587492176587867,92.27700668863096,100
105.28561113109458,4600.905912278303,2.0499434772046063,37.19022398126907,12.145753277039455,82.05990740481516,100
101.71809144784231,4943.26388276689,2.240372289883992,43.31869467657991,11.400658568537743,84.06713373472317,3
91.18479922318633,5276.495033577337,2.7483552037229906,40.60209608286664,12.80290225232103,95.85596430531248,100
101.62041984697397,4961.73526388674,1.7525172598159635,40.77176026333451,14.242879804413914,92.22171705989973,3
98.07458859791842,5453.346479074205,1.751213750845393,38.96656837374264,11.09484224087143,76.63797737093824,20
96.6153899984702,4564.647292984532,2.5748360094393736,37.75175203912908,10.001849644435147,86.93574158030454,100
103.05838144420434,4996.373315646184,2.1482884692651525,41.01329829716381,9.597911799028486,85.00279996169847,3
105.15499761247976,4624.281966676064,2.633825755593987,38.36473831001323,11.819438230206021,89.13226555429381,100
104.65640059558099,5109.08956478749,2.1443640015049183,45.45026688872532,11.20420249184858,81.27510616257473,3
95.80391238388681,5266.06621702919,1.4214416906433645,36.19212668427069,12.249432601280496,80.80195813979664,100
98.45393812074393,4873.771461895684,1.3334358226110967,44.608470318564834,12.159117206431322,81.61964642353195,20
101.65631715701782,4218.73584301186,1.2242438754705356,39.6660434536066,10.076139784063084,82.14035726900784,20
104.8777256356118,5059.684444038949,2.3310259173792365,40.897257202063315,9.822139404622312,89.07662083404507,3
97.60412881077355,5131.021565520053,2.594298411543504,42.4994732998883,12.355119888415315,79.0939941342556,3
99.07170511668092,5121.28842648851,2.9246810706931905,38.10925211498669,12.162514601663949,81.8869305002034,20
94.46832512996986,5370.734657546646,2.4215526661616202,42.59274515409591,11.489018401960138,76.0549380474928,100
94.01896687959665,4678.683896105285,2.581419288767493,31.877368433856468,10.011427697841235,90.03558911706186,3
104.06262911197099,5204.064831635134,1.7099918336731577,37.84003140033418,12.565669515317989,91.3551504971557,20
106.78120014285412,5357.752253743392,1.4217920916280717,37.2278115779768,13.526279454508732,83.36463284568107,3
99.63994939209833,4466.423724798045,2.4250396662087765,36.23948196288472,12.333578928262707,83.51025317593388,20
105.01766448946012,5095.895547775694,2.2088403761197,39.35513548576315,10.983031331321923,87.26610951141448,20
101.80818012523817,4848.746050697699,2.0537221871704463,41.15724990454508,12.053462598685382,92.37241003689128,3
96.77440122697438,4975.543198069507,2.193685740316495,42.107979995497914,10.360663102879577,87.04305373781959,3
101.80697802754207,5104.302945061501,2.1615927412291027,40.722630271601226,13.269552856606552,81.51229028762442,20
107.69018283232984,4853.831430765934,2.6419084299267808,38.00291960531936,12.098213201435447,76.90588714006779,100
99.82086980445024,4797.287576251517,2.647492792408478,41.1070493134755,9.878211705896122,79.42436868668256,20
107.82321827907003,5010.245725246407,2.2721101761701736,40.37285708455255,11.63919076746758,85.36609725156232,100
86.90127447955128,4673.826218341159,2.4229014362814643,42.80816850380805,12.555961812281076,81.72336238399603,100
104.10951252187611,4674.252461334444,2.257031276212388,42.33081010879455,11.600342854829373,85.9748385299538,100
100.43523534119086,5203.811984886951,1.7694151339826905,40.09142924176189,11.668925134271792,82.23537991881884,3
98.50496324767066,4655.361789452403,2.37828233745657,37.30824098151623,10.530717351543274,79.70926784352794,20
100.45880388267751,5199.893750272764,1.3027524655703693,38.04114953250376,12.679849184497987,79.11484184273465,20
90.06215542699553,5138.777387856186,2.5269457761479415,38.3506319210859,11.221836959977034,92.81177254686615,100
98.90164056081244,4482.257981362821,1.4027385301169826,39.05420099825123,9.412265547593961,89.44493874591822,100
101.78556285755873,4796.730604299303,2.1429016433973667,40.80415128276926,11.554491155195528,93.6525897591398,100
107.38947022370758,5358.2328209142115,1.5774230207869206,42.14552317038417,13.177379658684423,87.69975450377551,20
97.40864890863176,4705.650340658096,2.2766944915372136,39.846643920953866,11.535684664080064,82.8500429569258,100
95.95753198553406,4860.678721307184,1.9830373870360456,40.04837436370142,14.085581982148224,91.6167046124497,20
97.49121478207732,5138.618267975569,1.2026220209183338,40.42991891500001,12.51476153825822,84.83465999319117,20
104.57701058851038,5235.017152784779,2.2103498155092396,38.45228406060298,12.40650979473644,86.10420885145176,3
101.64375554829843,4924.538334186651,1.7110396115836446,37.22382322707113,11.84592208089887,84.7858781046224,100
97.3511989811648,4820.746941592508,2.4405733604066846,34.733686308067874,11.91805655068285,70.26547890357993,100
102.56633716556678,5426.710958509552,2.0006628443672034,37.91455192576938,11.683891637856595,93.02367506147426,100
100.4853877467402,5521.669899139273,2.197710492694019,41.41943635980336,11.637276729500968,87.45501972978877,3
104.84322495266444,5293.657415234538,1.521215522492394,37.8912656858813,12.63704059448058,86.64911530434254,100
96.48973453061323,5025.595442769507,1.705333884286319,39.28657888772218,10.87700252425132,84.69111968864719,20
98.36168926701116,4757.5202835077225,1.7706806819494578,41.39929386223695,10.708927405530888,85.81713910193065,100
98.0394592343392,4750.86667803303,2.4283512401212777,41.56206848926801,10.652165938949548,82.01360532076876,20
92.68242525933941,5156.754231579727,2.8386885439027445,36.76140144350188,14.454785457212585,88.08289676153636,20
101.48060138532288,5125.519466266605,1.5974141241285618,42.99117806936093,12.636411482004696,78.46450827800433,20
101.30527636089944,5420.479577883929,2.5384240723288403,43.38205026806646,12.365390642016173,85.93034216235273,20
100.02556728321231,5195.135027760842,0.915161291137149,36.61045042834432,10.730982395647882,87.80786735285552,100
98.82706433312427,4549.075909472054,1.4029052994538553,37.52848939107654,12.748010760809795,84.00665433088548,3
92.92314628974793,5315.584285316876,1.5206107719066126,43.57327204943857,11.860114384256006,86.85433896235513,3
97.89677338617321,4700.581811805676,1.3237456552796387,39.5594394362341,12.2570027293581,80.04332803882875,20
98.28642741736616,4884.808618414295,1.2082058051062101,33.34066615764445,10.828055620963733,80.17086614552018,100
95.9886136538919,5075.060061875508,2.2064994560688986,35.80095548580194,12.192322628901092,86.18358560513197,3
99.19357144166996,5598.700246935189,1.8929661511360694,39.251891124482555,11.491399754152221,88.39274827310525,100
102.02025428407269,5932.975566801608,2.189702698802555,36.510872049146194,11.081266611563775,75.62567172249145,3
109.43092950605265,5182.016917740855,2.3452363430607566,38.759728688090675,12.880927602968699,87.61010317555383,20
100.8728890641592,4945.0410143838835,2.1328084965862666,40.097188641050735,10.154750629763997,82.28399249811831,20
101.28775195361382,5160.351694544165,2.3288815880751867,44.386763812104185,12.67773151717698,84.03596956346294,20
99.62777042116916,5266.296627762151,1.9652338568788652,39.12863825131663,12.821383360263596,78.30241038217481,3
90.4061439235048,4903.799712332842,1.4065033058471277,43.217625398718276,10.944427589338511,80.74191379906645,100
99.86743062275391,5538.563406773696,2.528907090410398,44.286280486110314,11.015605846641039,89.83062662765155,20
100.30115104970513,5069.021227757421,1.7054439336094365,44.302929008056225,11.732369182480317,85.16431686990107,100
112.31621056242643,5149.322926727418,1.532201850618787,40.85426378015671,12.338443452554664,83.08610799145221,100
99.03819517609439,5199.777275616339,1.911041062097801,34.11013255648308,11.81657400982293,84.41755823684483,20
101.50773671166806,5126.475983184337,1.5435945403517435,41.382474596211594,12.520274952230254,87.4460591233215,3
99.82644115147379,5251.682150140884,1.791284809005284,43.14519966344062,14.11557558304488,87.2024724808167,20
94.15660981190234,4814.824044035923,2.172026960781733,39.756798683693745,11.390739877020344,84.624864998016,20
105.7141140725751,4832.509473816191,2.1741708696230635,45.233751610225745,9.941784035155894,90.46479555448335,3
103.75966516343387,4669.953730108491,1.5510849667871853,42.579500684402376,12.991108299636783,89.85231318453333,100
103.95515973521523,5131.850369186068,1.7561473135256276,41.704820131458355,14.019977491113035,87.06686014565197,3
95.4530627260263,5233.680951053634,2.537166502385122,43.259142133617516,12.471322035661348,85.27305891455035,3
107.0139715546805,5137.331859845565,2.2482000588669706,41.000109553782636,10.694701589575597,88.2866054755977,20
92.9907446860386,5502.347730004261,3.037532519674271,32.52156850181394,11.85132916411776,86.57133710900592,3
102.93428546900135,4998.321194351286,2.590064086870764,38.5025831455889,10.657771818946042,90.30400035902974,3
110.95227812904989,5200.622496677754,2.5721465342799696,43.59150408174356,12.771426592755537,89.49780688369154,3
95.04731837434656,4672.489737158206,1.306065724772099,37.57722597970511,10.378451516761878,79.90873049291136,100
97.16851135198614,4883.87008925768,2.381930175816711,39.32958248428918,11.63984545580616,79.57018414629147,100
100.4982568254382,5208.661327269733,1.9734465991515446,36.865491058290786,10.794794608447312,81.49375227797962,20
97.48262172941901,5254.730633222944,1.7245090982308753,45.351767785605304,12.152189622161954,89.8806934503346,20
92.24668284466934,4911.8099157007455,2.0840076702662644,45.04447737225405,11.560389987434691,77.11845501614377,100
100.34281487403014,4978.52022444258,2.4726057673057418,37.34839331457781,12.212114523900317,86.97378694553997,3
94.68848143136948,4544.637875995757,2.250415795502106,40.44189400116725,12.026820665959638,86.81271545546481,20
102.36796215317591,4892.891239758017,1.56076309932897,37.95851785670786,10.816009166731067,90.81324029343097,20
95.40287882883098,5267.1149490559355,2.37122945679631,41.844833917094135,12.752252476234826,85.90169345331944,3
107.7496720250877,5172.56150483197,1.681206228962018,41.52904923172699,11.941481217788262,78.2839530470805,3
96.08373353831881,5150.199716414363,2.108341559482143,42.43511671483979,10.81376519056092,80.20322519675939,3
98.38969241897162,5014.932106154288,1.848324966261433,40.99575534312366,14.68911186744695,79.09002239051088,3
104.06758608684835,5002.118947588453,1.890566874132187,48.806218619165406,12.57171620006055,82.3102801683343,3
93.84567841783023,4801.903658157966,2.383121487520255,36.916228704967786,11.816087335920834,84.08549216288037,100
101.13729967302065,5209.648526060761,1.479903140092051,34.868189936690456,13.698245432042189,79.17279236889472,3
106.53571377141213,5126.291883316817,2.9725975371384665,38.82072939789562,14.210178731263928,92.35330995326144,20
91.96258382719387,5147.605654397839,1.0894569653527517,35.2960352033192,11.825580693223337,78.3735931402378,100
100.92316929266153,4842.189547199726,1.7011661583725715,35.522613189982025,12.416876983721714,91.7305171193124,20
101.29941397124212,4353.997124038627,2.1851059449708705,36.9960560374061,10.81439661839647,90.9258151571967,3
103.90911435888655,5329.145813526109,2.292157083217655,37.23343328370512,11.823368699078387,89.49151274844517,20
93.81524644560959,4856.348763197479,1.9497621397141474,37.13614569414982,11.761124935488157,81.53116696251625,3
93.39771693457863,4741.167270787064,1.9713046484992287,41.55465685133623,12.221792440345984,86.71225439588451,20
102.60970782808448,5208.043673574198,2.2052750426638084,38.48143281674399,12.399312574364412,78.6131443322469,20
101.48492336616593,4882.396208024261,1.8844652612711599,39.46145627538256,12.671794138593672,89.55453517516875,3
101.25246425172938,5317.980915213987,2.696590628967453,42.682698323502805,12.285171187559952,84.63007609231866,20
101.73224104748488,5185.101784873009,2.419674557115801,37.70103242565572,10.547108848045003,82.95339892706657,100
96.59987639210755,5205.0707969601435,2.4364121755028174,39.20636230388583,10.873839473110698,78.88127576671866,20
101.16126848580502,4590.21328663984,1.5169216383147914,41.09727995827875,11.344310856643592,72.61246940685491,100
101.46536236649341,5363.58319561592,1.9603057877971486,34.17529659813934,11.661311289692126,79.80729571482122,100
96.42824290986816,5078.375159370157,1.8497670256396481,32.84528347314826,13.260929148566536,90.56399097806454,20
109.32887255572378,4889.216858226139,1.4971993121552671,41.03835198639317,10.604473215776505,82.98583285762598,100
102.36916460455893,5043.016540202675,2.1800820919728836,41.476042841700696,11.57110194219516,84.15335571442476,100
94.04348251398676,4467.129430130504,1.7311771211100917,46.19266040455723,13.14361139785686,88.27777179144226,20
103.28276804316914,5122.595843444201,2.3277019149251186,40.47428462760043,11.640147030604066,94.02834439058132,3
95.1265916488634,4691.188547545378,1.4649042185528343,42.459219151774285,12.552498779811389,91.62502327472819,3
103.93542301871226,4594.198914246939,2.8595203064209107,39.413582069242075,11.832549548486515,80.13832498091907,100
105.79297789503703,4543.292244134633,1.551833670703969,40.89168166475526,12.308139908789668,75.28714714281297,100
95.89658840824144,5333.806512496978,2.109651168600218,45.0017705252486,11.725832947428552,96.79807129550052,3
104.8168806462216,4811.220981892164,2.395929655194034,33.62802154562309,12.800478567274025,96.34495805829727,100
102.06390463468249,5460.11831297495,1.7146797848999435,41.24084877271504,10.145932311112277,85.94226798214642,3
104.11030079997245,4839.259561084311,2.4262343217164752,46.4067601902321,11.564025589933745,78.64755877209089,20
109.48396491326974,4487.792612722116,1.385408201099792,40.84610265762803,12.35588721203317,89.8161326694697,100
98.77305941998564,4665.042668015402,2.72605884959128,44.95171888969854,12.640434297607431,84.46008156993695,20
96.23131917821256,5370.743486002081,2.007074632482879,38.112363551411676,13.791543147304592,84.43509438446695,3
95.55242785187238,4953.230546619,1.70179429601556,39.90385751750886,11.530770399761309,89.47229421552565,3
95.92094857517282,4835.51381105282,1.8504091137862828,40.10057410716576,13.775378114233048,86.6718737343665,20
99.61449145292949,5048.005467755836,2.4044596346963596,33.347226761923686,11.209171408008395,79.07092544492528,100
101.70575987408321,5150.534820850264,1.707772354074781,36.4954665164494,13.594375693853573,83.37629032459013,20
101.38345399665009,5335.219644770738,1.6253211552886113,36.70937476184804,12.980960552038047,88.30576464330673,20
104.13591624518011,5434.549768967878,1.889231701208131,42.46619823409758,10.903849704441333,87.55126111202509,100
100.06500945938953,4892.069406263275,1.411518943615016,42.61645931705216,12.368447084702186,86.31008287179237,3
107.26767038578659,4602.185694175389,2.910271953970908,40.9721093281196,11.93851699736137,89.66711477237932,20
98.67671583381022,4875.960451663017,1.7168027043926384,42.47230869056712,12.75070151241,83.19141506091368,20
113.6008458329481,5078.084151974866,2.415808393090202,39.50755176183468,11.732074093880028,85.89334887609536,3
103.12833673882503,4710.872322136816,2.1047350418238864,43.60579500861863,11.631304529205922,68.122104499112,20
95.71421221791859,4712.854725531487,1.507732974759016,40.026365327896215,13.642913499315421,82.75174903078593,3
94.64553750969444,5103.1363644649655,1.9970226453936353,40.17359214228027,11.881534926653192,88.81951454287822,100
102.41236207621593,4985.404294528865,2.3920013896553742,39.20322210021276,12.99170678903012,83.04802766441429,3
98.88268607337075,5009.839098623476,1.9058693324568468,42.05335143290928,11.72957821794696,82.66886304141444,3
103.57000247046047,4772.451399589979,2.596556472925514,38.73640355016126,13.999995911073029,79.79273524112591,20
102.36618812286773,4930.87978573827,2.510757696390932,42.929294131594204,11.185998444797407,90.01682946364573,3
99.63585543671563,4722.730056719509,2.4594574273291645,36.60355257785198,11.263027762503379,87.74231636770286,3
95.76603140965797,5267.059523337436,1.7701716138635015,36.703251235815415,13.829420617339084,89.12707298911542,20
92.42576387657067,5310.5748004171255,1.4600787761092566,42.06228026537951,11.466064330925697,76.36893019021055,3
97.76742523966489,4446.143641328572,1.6932061973186028,39.734367356250964,13.921289167397271,84.19774978367182,20
104.28199397161737,4721.146741942277,2.09812047033336,38.63832575154061,13.070208695513776,83.59944496124997,100
101.07046872065102,4551.0412234729765,2.2728933567661778,42.67017319742638,11.814420352127,83.59714146700723,3
93.77130610644006,4804.99281967793,0.9142142976197762,38.17821575774175,9.82404783357941,81.91986228141022,100
100.86590462925591,4974.968609062892,1.995943399194125,39.39939623709889,11.976818034873798,83.26947864109992,3
101.92658689864419,4565.106434090441,2.0790446126615922,44.19768385021348,12.12195606424011,89.24822391353325,3
95.58071281899433,4723.442056062406,1.8612278718422242,44.61742703743195,13.400661279965247,75.43574323326085,100
100.76862552972764,4698.812788375551,2.6456369195079397,44.71719463081098,13.906136611488133,93.88647384015226,100
100.29104359223,5062.180198819683,2.2108900371254356,39.15362266919826,11.178015385027503,87.4192056251323,20
94.28514851084688,5020.8033011108755,2.6550959540404486,43.69210871495341,12.961418116785818,84.78834052169894,20
101.78893680174141,4783.478733998824,1.892019739824884,37.153141516693964,12.918482587216019,89.53417073186463,100
102.80392263184117,5053.046261641819,2.4687387462534627,37.279291375833814,13.288095242892535,77.74082627415783,3
105.41525621587638,4835.99597462382,2.8175331972637596,32.948632442126915,12.598427894562654,81.67649547424493,20
105.26901026017451,4918.503466902184,2.6558467246363304,45.018604605695586,9.669002770845877,84.39462283804723,3
93.11165316021454,5502.035627089561,1.4539292032856335,37.408060452771764,11.813493080966689,91.82780185216089,20
95.31087480042439,5402.138315537104,1.8731619612288095,39.62040226075882,10.613150910099701,84.76751709436721,20
102.5751763360433,4610.125628921721,1.8274176472751018,37.26902697421515,11.756873072498312,87.25027335592573,20
102.56892975456104,5248.919725363752,2.244627267538164,42.085495744990425,13.176005083360673,82.05210502031936,100
102.57523843153024,5243.418966347477,2.3431767775072667,38.87309901784798,12.366181003049967,87.43421034483745,3
119.26365745327361,4655.521013374215,1.580553662987132,36.08554932870115,13.377709039676919,93.38619796487228,100
102.85445255346583,5245.633293126458,2.0339192569584688,41.32498769255818,12.410104704856247,89.97763345837058,20
105.677828200903,5461.379575523766,0.9900363339219318,35.698809925569314,10.442008872397317,84.5927200611106,100
104.770008817466,4663.236558126676,2.720972502900945,37.487782824053525,8.974983592112718,88.37745423632735,100
103.256956256529,4724.74915369572,1.7438128796616532,33.67933265612176,12.178570514015508,87.88758477303605,100
98.42365377679828,5305.29844005305,2.0279319699222484,35.72812566340718,11.743288240378602,87.53293835848638,3
103.79484610246634,5081.448593247695,1.8451751430059693,40.53558750916143,10.827665112741741,90.55976680430204,100
96.13587392731215,5165.442882571857,2.5730137875067074,34.106391885691224,9.959247300418347,90.52238851918733,100
98.81590696629996,5102.176764920149,0.5812467793013105,35.55656282613485,11.11830814383275,84.36420701562558,100
97.57318226085448,5117.208776278443,1.9916948288370455,39.99289325160158,11.766610218162269,88.20939530738885,100
100.40937069693162,4602.058361506675,1.947090621251151,38.36917931172084,12.799053388447668,83.08452539420104,100
111.57329283336755,5314.195311986435,1.7731818062041587,45.97610990787793,12.226357297881576,80.38463801842211,100
90.66367403704126,5350.876997728332,2.863113272817816,45.501689638073124,13.929680696607274,83.65253122148007,100
103.43130095187257,4931.182776779591,1.5563352705721143,37.39623261174654,10.757275132745526,84.61860924130208,20
91.93642064405174,4986.956915055841,2.3858980886178305,41.67141285521045,13.05727067046892,76.69209505411004,100
97.64034067105283,4540.667749233284,2.1781263943530416,42.24784767063835,12.056758491754474,89.30166279708361,100
105.44475298483682,5154.276426805351,2.630759626267758,38.20756342592679,12.833602948942302,71.16337288698801,3
100.32140009547732,5171.617232514243,1.6664054576112473,35.51337539050539,11.476182164081347,98.5740846974316,20
94.61127611035347,4981.342694900207,1.6335155504381205,39.96310465207583,13.286016448668708,92.5093956689816,100
96.42348145370016,5337.3060079611505,2.548034953738699,39.48146297555767,12.354269710014291,83.69495637913843,3
103.39798874467338,4899.776830706018,2.212660654165055,38.69270650908814,11.184666018098701,85.04713180281887,100
96.34816684141431,5169.38177776808,1.2275313266616208,41.326950604493454,11.985571165304174,86.51485936793641,100
101.08229294790988,4694.100698392365,1.7303474927683649,37.747811178983206,11.71253296927548,82.05419806005528,100
100.22785919951907,4992.934354737728,2.1931913269240306,36.54400735726257,12.587014020765352,85.96309573793468,100
96.74199826197092,4947.693722629149,2.4188821107732945,40.327248911049494,10.58426790075059,84.28000011149169,100
110.71972044662662,5067.592376612282,1.6603846734035224,41.15791027770663,11.964777957461166,84.52863641384516,3
103.16959511159006,4889.141921349992,0.5428720050915294,36.47006516829984,12.474368703179197,85.9073053174032,100
89.87428706671196,4960.5582212985,2.2616115928685168,42.784271832973246,12.03962796863164,78.43236100823003,3
100.93227157384713,5247.814151432452,1.389839655028012,34.688556586671766,13.616329493266795,85.19784862066824,100
96.69106767615806,4868.970728828534,0.9913306009387943,38.26565962385307,12.928827328885262,85.8172387330874,3
104.26216667398111,4518.026869778396,0.5838370375079296,39.22597439140717,11.991023043911104,85.64424810677957,20
96.0373963078365,5524.875171261626,2.4069904300988707,38.09132886204421,12.260026916997207,83.92084622281922,100
99.4263177926655,5414.436223607146,2.0643087252024834,38.304818579346424,12.3547986617784,90.68928887984686,20
102.52493639490228,4612.321191468314,1.887171809643874,45.613223446924344,12.48395952500019,83.23173722559224,20
104.32877597085061,5206.9123415735585,2.6945121814813806,37.4473477328833,9.809210405202471,86.13662953411595,20
93.99851796472112,4849.107568834597,2.318662341511536,47.32366516741574,11.638168445076783,91.48648766962773,100
98.32749382079525,5079.046164599318,2.8081500213609583,41.31138033919316,10.218673118167889,84.60311929989844,20
97.62527344419522,5088.267238704048,1.3036322639165019,40.27616541193598,13.533937136951383,86.07231633733775,3
96.73335383713145,4929.677659905104,1.9827246880230183,41.428721060163,11.926980575996486,84.51807681842551,100
108.82727120140548,4764.870300324081,1.1916433125259929,47.58978324775586,11.767990860384453,91.186848967818,20
102.02490855480478,4792.837684305122,1.8853088340722663,37.01922098820565,13.076156798439882,83.71137719206853,100
93.69558022832477,4725.142425355627,1.8756920731166613,36.63874624319083,12.506789756939849,91.41677288644102,20
104.58930973527389,4750.4533375308665,2.3133068186315353,37.73540141028424,10.645638582744951,84.48206052676467,3
110.61078098506317,4979.846512985194,2.0227819405709493,40.09642944089368,11.914913564967158,80.70270138275991,100
105.16232630275573,4785.272003266775,2.311703569139958,34.822686625562284,11.597799632128337,88.3968658528706,100
92.40315017022994,5204.615619713786,2.351720066569447,40.06701771795582,9.906560533672735,83.47666083122172,20
97.57882963566874,5446.173846600778,3.0774643386915708,45.080641400241014,11.171668520115354,88.10250449549581,3
106.33455574593312,4825.984027588987,1.8423516723569378,40.454222171874335,11.779751613580242,71.35297807538133,100
96.4616526719061,5071.821350160613,1.5294886496668105,39.121943623074166,11.862058882209789,85.02602630947473,20
102.21909714073114,5149.90553309088,2.1230418076582045,38.14551865394912,10.22132229158723,82.7019735062126,3
103.87317026714669,5141.600681275782,1.5988599864302282,42.69553511365469,13.38199869965697,79.6837065673436,3
95.36534764210958,5022.786580374826,2.740980384218268,37.522501680285856,11.877476329330273,82.233794990801,3
99.702373219691,5222.804725507916,1.8583909805273837,45.53918776179774,12.045063691992675,82.13148427853675,3
83.79366329965464,5144.674685804197,1.7172118160630048,45.800079243143074,12.480769966007804,84.7600710257471,100
94.87806179332856,4628.701273301811,1.764342139424441,40.77025239598536,11.054308495315595,78.16336769357522,100
98.7371592430342,5260.746819316782,2.3592087117358203,39.96545473577007,12.547627167759236,86.58136890129857,3
93.76108409017576,5266.187251180023,1.9211265083842575,43.09197942472468,11.55951042477818,91.83107392602894,20
108.16205651965818,4771.014168746426,1.679166589934809,43.284395506681975,10.92409735122337,86.40464248473913,20
92.84929311019684,5011.38135063428,2.8326759588117656,37.58202480682176,12.688136992026479,89.04494304614505,3
97.79977756651508,5204.998697843321,1.571915079669125,38.4203346005899,13.79000863056217,90.47281227306898,3
100.65370288643045,4937.205854126191,2.0177830370164966,36.03295769595012,12.869795248182998,91.18244756092088,20
107.20636644533057,5321.893414329804,2.326153075805115,41.22719481500217,13.107573078168517,94.35069346410653,3
92.82068924410281,5709.161748385808,1.1843324447914634,41.99988365037067,11.37524327212524,82.50399000862035,3
105.8158187607748,4764.204190209505,2.2401302507029626,35.95022308641618,10.082856324997852,81.40758007419441,100
100.05116530509794,4585.686619053868,1.4724461622597753,38.63440328555152,13.78816502651981,88.91732824162368,100
